url,rating,topic,subtopic
https://www.foxnews.com/tech/new-zealand-mosque-shooters-livestream-sparks-social-media-scramble-to-remove-sick-footage,3,Technology,Facebook Scrambles to Remove Viral Content from New Zealand Mosque Shootings
https://eu.usatoday.com/story/news/nation/2019/03/17/new-zealand-mosque-shootings-facebook-removed-1-5-million-videos/3193970002/,2,Technology,Facebook Scrambles to Remove Viral Content from New Zealand Mosque Shootings
