url,rating,topic,subtopic
https://edition.cnn.com/2019/03/19/politics/donald-trump-popularity-reelection/index.html,1,Polarization,Trump Renews Attacks on John McCain
https://thehill.com/homenews/administration/434735-trump-i-was-never-a-fan-of-john-mccain,2,Polarization,Trump Renews Attacks on John McCain
https://townhall.com/tipsheet/cortneyobrien/2019/03/19/trump-explains-why-hes-still-criticizing-mccain-n2543367,4,Polarization,Trump Renews Attacks on John McCain
