url,rating,topic,subtopic
https://www.vox.com/policy-and-politics/2019/4/8/18300918/secret-service-randolph-alles-kirstjen-nielsen-dhs,0,White House,Secret Service Director To Leave Post In May
https://www.newsmax.com/politics/alles-secret-service-nielsen-trump/2019/04/08/id/910754/,4,White House,Secret Service Director To Leave Post In May
https://www.bbc.com/news/world-us-canada-47860037,2,White House,Secret Service Director To Leave Post In May
