url,rating,topic,subtopic
https://edition.cnn.com/2019/04/07/politics/mick-mulvaney-trump-tax-returns/index.html,1,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://www.nytimes.com/2019/04/05/us/politics/trump-tax-returns.html,1,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://thehill.com/homenews/administration/437729-mulvaney-democrats-will-never-see-trumps-tax-returns,2,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://www.bbc.com/news/world-us-canada-47840026,2,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://www.reuters.com/article/us-usa-trump-taxes/treasurys-mnuchin-will-try-to-shield-trump-tax-returns-idUSKCN1QV1ZA,2,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://www.foxnews.com/politics/trump-lawyer-calls-on-irs-to-reject-democrats-demand-for-tax-returns-says-it-would-set-dangerous-precedent,3,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://www.washingtonpost.com/business/economy/trump-lawyer-contends-treasury-must-not-release-presidents-tax-returns-until-the-justice-department-weighs-in/2019/04/05/172a9dfa-57de-11e9-9136-f8e636f1f6df_story.html?utm_term=.278de6b6a0df,1,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
https://www.wsj.com/articles/president-trumps-lawyer-urges-irs-to-reject-democrats-tax-return-demand-11554493128?mod=hp_lead_pos4,2,Taxes,Trump's Lawyer Calls for IRS to Not Overturn Tax Returns Until Justice Department Weighs in
