url,rating,topic,subtopic
https://www.wsj.com/articles/white-house-proposes-4-7-trillion-budget-for-fiscal-2020-11552319265,2,Budget - Debt,Trump Proposes $4.7 Trillion Budget for 2020
https://www.nytimes.com/2019/03/10/business/economy/trump-budget-wall.html,1,Budget - Debt,Trump Proposes $4.7 Trillion Budget for 2020
https://www.washingtonexaminer.com/news/heres-where-trump-wants-to-cut-the-government,3,Budget - Debt,Trump Proposes $4.7 Trillion Budget for 2020
