url,rating,topic,subtopic
https://townhall.com/tipsheet/leahbarkoukis/2019/04/05/jobs-repot-n2544319,4,Economy and Jobs,"Economy Adds 196,000 Jobs in March, Exceeding Expectations"
https://edition.cnn.com/2019/04/05/economy/march-jobs-report/index.html,1,Economy and Jobs,"Economy Adds 196,000 Jobs in March, Exceeding Expectations"
https://eu.usatoday.com/story/money/2019/04/05/march-jobs-report-economy-jobs/3370256002/,2,Economy and Jobs,"Economy Adds 196,000 Jobs in March, Exceeding Expectations"
https://www.newsmax.com/politics/trump-federal-reserve-economy-growth/2019/03/22/id/908180/,4,Economy and Jobs,"Economy Adds 196,000 Jobs in March, Exceeding Expectations"
https://www.nytimes.com/2019/03/29/us/politics/trump-fed-interest-rates.html,1,Economy and Jobs,"Economy Adds 196,000 Jobs in March, Exceeding Expectations"
